id,title,main_artist,danceability,energy,key,loudness,mode,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,Like
5UPHeuDP0AnG830Yf3bJJD,Coachella - Woodstock In My Mind,Lana Del Rey,0.535,0.658,7,-7.425,1,0.189,4.11e-05,0.0683,0.413,129.835,258398,4,1
7nns9KjsadA1Cx7as2eGNG,God Bless America - And All The Beautiful Women In It,Lana Del Rey,0.374,0.697,9,-6.544,1,0.411,0.211,0.122,0.244,87.96,276437,4,1
0dssTLrqY79Klk6jx2RXCj,When The World Was At War We Kept Dancing,Lana Del Rey,0.616,0.605,7,-7.234,1,0.097,0.00812,0.165,0.185,116.031,275617,4,1
3O7p9Itz8PXUoAjD2vmuM6,Beautiful People Beautiful Problems (feat. Stevie Nicks),Stevie Nicks,0.509,0.43,5,-8.387,1,0.834,0.000854,0.0927,0.128,122.919,253532,4,1
6VZwnDUMkAZs36g6v9MVQX,Tomorrow Never Came (feat. Sean Ono Lennon),Sean Ono Lennon,0.297,0.402,0,-9.757,1,0.819,0.000181,0.109,0.177,138.019,307540,4,1
7lSdUlVf8k6kxklKkskb1m,Heroin,Lana Del Rey,0.352,0.41,11,-8.796,0,0.556,0.0113,0.114,0.0952,118.721,355184,4,1
3fx5ozORvvTGnSnOhUqrgj,Change,Lana Del Rey,0.558,0.246,9,-10.914,0,0.942,0.00875,0.106,0.303,85.672,321201,4,1
761QvVHTibYjEi2r6A4g4Q,Get Free,Lana Del Rey,0.205,0.472,10,-10.45,1,0.498,0.000792,0.0953,0.0392,203.944,334294,4,1
4X5zaUdlRhvBWYnyQIKmH8,Honeymoon,Lana Del Rey,0.169,0.269,5,-13.265,0,0.953,0.00828,0.111,0.173,74.847,350059,3,1
34rRFl0bz9PocxWuO2ca5J,Music To Watch Boys To,Lana Del Rey,0.4,0.494,1,-8.04,0,0.713,0.000334,0.238,0.134,132.016,290626,4,1
44JxL1qNXXQYniZ5T3MUs9,Terrence Loves You,Lana Del Rey,0.296,0.25,7,-10.088,1,0.975,0.0187,0.0988,0.0898,102.031,290636,1,1
5R65WfxdtxpTNSIloTfIdM,God Knows I Tried,Lana Del Rey,0.398,0.428,5,-8.292,0,0.846,0.0338,0.185,0.111,81.017,280653,3,1
7g3htkaLz4ETFn0cifwM3y,High By The Beach,Lana Del Rey,0.536,0.486,11,-11.067,0,0.244,0.00788,0.12,0.0968,131.988,257573,4,1
3sYDVtqO35oRSOIMx7dOqR,Freak,Lana Del Rey,0.287,0.43,5,-10.014,0,0.269,0.000579,0.32,0.109,93.984,295093,4,1
5jqNQZBwbZWQXPWfo0ygZF,Art Deco,Lana Del Rey,0.282,0.464,11,-11.112,0,0.544,0.215,0.111,0.0596,148.345,295067,5,1
14Oj2lH9MMI761zeGgnsyR,Burnt Norton - Interlude,Lana Del Rey,0.28,0.304,8,-18.57,1,0.9,0.806,0.135,0.523,85.765,81960,3,1
1Yh4lOCbcskjSfYPDnn7EW,Religion,Lana Del Rey,0.416,0.459,9,-9.977,0,0.813,0.0428,0.102,0.175,135.689,323280,4,1
21qg0IBZf8R12qHd9A3AA4,Salvatore,Lana Del Rey,0.304,0.311,11,-9.647,0,0.675,0.00195,0.12,0.115,117.68,281093,4,1
45pI8224KKX9Gx5fiyvEAh,The Blackest Day,Lana Del Rey,0.445,0.522,2,-8.007,1,0.363,0.000487,0.0797,0.162,107.752,365760,4,1
302ZEWd1TDXvA4PLz0UQhj,24,Lana Del Rey,0.284,0.372,8,-9.821,0,0.782,0.000183,0.103,0.0853,98.181,295960,4,1
1DYRRZ5rSlc1PopnB7azLZ,Swan Song,Lana Del Rey,0.34,0.361,1,-11.567,0,0.636,0.421,0.259,0.0392,81.765,323475,4,1
0iq0P0HYtpChhUNH5KuqQK,Don't Let Me Be Misunderstood,Lana Del Rey,0.327,0.351,9,-10.488,0,0.316,5.93e-06,0.107,0.063,80.386,181897,4,1
5teYCP3pROESCEaASCVf5w,You're Too Precious,James Blake,0.684,0.477,1,-9.458,1,0.886,0.366,0.103,0.297,149.89,223900,3,1
5pdz7FPMd8vxd3dkTzTgXc,L.A.,Bruno Pernadas,0.612,0.416,9,-13.484,1,0.893,0.854,0.12,0.159,112.011,261895,3,1
3Y4rUyw7XBCK6hGHCOt6rp,"Call It Fate, Call It Karma",The Strokes,0.544,0.241,4,-14.779,0,0.983,0.774,0.101,0.359,109.437,204773,4,1
5Y1xq7R8cltv3EmI1snFhV,Red Dust,James Vincent McMorrow,0.416,0.214,1,-11.899,1,0.778,0.00106,0.101,0.0399,79.715,240827,3,1
1ff60tDWdcdVN6PtKQXWny,Naeem,Bon Iver,0.37,0.408,0,-10.355,1,0.804,0.0279,0.678,0.164,125.068,262267,4,1
6eICehJWzcEk2880W6Apif,Marion,Bon Iver,0.297,0.0682,3,-13.147,1,0.938,3.04e-05,0.108,0.235,79.694,141667,3,1
7BdtdBfrIufJOOCdA0CeJC,00000 Million,Bon Iver,0.384,0.103,5,-17.051,1,0.977,8.04e-05,0.0845,0.298,127.828,233982,4,1
1IRRqn75jaZHp7zMT1NGbZ,Moon River,Jacob Collier,0.144,0.154,10,-12.596,1,0.97,0.0284,0.103,0.04,85.391,496880,4,1
3hwQhakFwm9soLEBnSDH17,Venice Bitch,Lana Del Rey,0.404,0.298,9,-12.986,0,0.912,0.228,0.0996,0.315,78.815,577199,4,1
6ERZ30cRjVWGtVLhczX9aL,The greatest,Lana Del Rey,0.414,0.23,2,-12.379,0,0.942,0.0167,0.173,0.192,78.494,300361,3,1
1EEm8G2N213mjTDmUYv9hK,Dancing For The Answers,Nick Mulvey,0.601,0.513,9,-10.363,0,0.692,0.826,0.315,0.273,119.004,522831,4,1
2OLOQnVA7T76HdqhVKyNWC,Last Year,alt-J,0.393,0.0752,2,-21.371,1,0.936,0.398,0.262,0.117,116.945,366200,4,1
1oM8B1cdh2ZRLHFT6cdQRR,Crisp,Lou Val,0.714,0.558,11,-7.508,0,0.42,7.31e-05,0.101,0.207,135.076,207222,4,1
4tAroWdVxOsx5teIaZqEHm,Plastic Taste,Joji,0.33,0.16,7,-11.647,1,0.987,0.93,0.21,0.122,131.222,120424,3,1
34xTFwjPQ1dC6uJmleno7x,Godspeed,Frank Ocean,0.421,0.0952,6,-12.561,1,0.931,0.000201,0.126,0.0773,109.698,177922,4,1
5GUYJTQap5F3RDQiCOJhrS,Self Control,Frank Ocean,0.572,0.209,8,-10.413,1,0.765,0.0,0.356,0.446,80.069,249668,4,1
62ljuuXo0zrcrtJnnOhfxT,Dear April (Side A - Acoustic),Frank Ocean,0.444,0.152,8,-12.87,0,0.953,8.85e-05,0.0966,0.227,115.95,231040,1,1
5xkNnSElXhDshIbg8C2RUU,L'hawaïenne,La Femme,0.175,0.48,2,-9.378,1,0.918,0.769,0.135,0.182,84.016,486622,4,1
0E0pBUCKYX5M244qWl05mp,Goodnight,Nick Murphy,0.538,0.245,4,-16.344,1,0.916,0.843,0.107,0.261,139.566,261983,4,1
1Q3t9fWvHUXKsMmpD2XpUu,Cold Cold Cold,Cage The Elephant,0.549,0.789,5,-6.071,1,0.0178,6.68e-05,0.059,0.715,136.125,214387,4,1
0X0Lz7LwpiIWcdGqVWaxXD,Mess Around,Cage The Elephant,0.423,0.931,4,-5.229,0,0.0122,0.00103,0.629,0.605,150.385,173173,4,1
6K4t31amVTZDgR3sKmwUJJ,The Less I Know The Better,Tame Impala,0.64,0.74,4,-4.083,1,0.0115,0.00678,0.167,0.785,116.879,216320,4,1
53L6A3I9vf7rgEZnMzx54E,Mountain at My Gates,Foals,0.495,0.931,2,-5.336,0,0.0025,0.0783,0.246,0.617,104.05,244293,4,1
5c5a2Ptu8eyIpljhQHjIqk,Ain't No Rest For The Wicked - Original Version,Cage The Elephant,0.635,0.914,0,-5.631,1,0.0597,0.0,0.601,0.922,156.014,175493,4,1
7BHPGtpuuWWsvE7cCaMuEU,Naive,The Kooks,0.391,0.808,8,-6.209,0,0.0759,0.0,0.149,0.737,100.304,203507,4,1
0LtOwyZoSNZKJWHqjzADpW,Feels Like We Only Go Backwards,Tame Impala,0.303,0.9,2,-2.352,0,0.0277,0.635,0.11,0.491,149.508,192960,4,1
7nBd0swyCrKU69QqJ254FL,Compensation,The Murlocs,0.313,0.882,5,-4.865,0,4.93e-06,0.265,0.34,0.567,134.022,146280,4,1
1uP8UVMXcTJn28TbhfR2Wo,Paul,Big Thief,0.483,0.263,11,-11.541,1,0.199,0.000306,0.109,0.166,123.453,183895,4,1
4rCrSoFxqRFmnHQyFGlkbA,Shark Smile - Edit,Big Thief,0.688,0.737,6,-9.31,0,0.0769,0.641,0.114,0.666,131.042,194760,4,1
3g86N0SqyfxEVNMHlmW3RE,Busy Earnin',Jungle,0.457,0.883,10,-5.61,0,0.209,5.11e-06,0.0912,0.736,99.937,181773,4,1
3kwRiuw2oJoArGs3EusCgn,Time,Jungle,0.693,0.695,5,-8.435,1,0.192,0.000925,0.489,0.553,120.015,213614,4,1
3yR8cAdli5Ohn3dUlS1PgV,Under the Sun,DIIV,0.552,0.851,2,-6.229,1,0.00143,0.774,0.131,0.938,154.962,227000,4,1
5xoUgPXbMNUmoHU0Enwtwq,She Moves In Her Own Way,The Kooks,0.41,0.803,7,-5.363,1,0.239,0.0,0.103,0.814,153.315,169307,4,1
5h27GYpKZWWhFov8fOunF6,What Went Down,Foals,0.231,0.919,2,-6.182,0,0.00314,0.00451,0.0643,0.131,146.944,300720,4,1
40DQ91LALgjBAhVOgLK6pa,Vida de Estrada,Diabo Na Cruz,0.511,0.803,10,-5.913,1,0.0225,1.8e-05,0.125,0.768,166.04,282893,4,1
2KK7OUblFkd7TT9TjWgW7z,Harvest Love,Tash Sultana,0.276,0.251,2,-9.078,1,0.314,6.05e-06,0.122,0.18,95.705,365929,4,1
1HGpbxOa0ajt5WCVHxgxWV,Gemini,Tash Sultana,0.249,0.437,8,-8.422,1,0.46,0.181,0.114,0.142,138.576,248571,4,1
16dhKOceRRKSEoQcdGr9Hd,Sex,Sticky Fingers,0.609,0.585,7,-10.471,0,0.305,9.07e-06,0.117,0.261,105.975,158720,3,1
4K8hnePYn53feKuoAXtto6,Happy Endings,Sticky Fingers,0.799,0.569,5,-6.56,1,0.557,0.0,0.232,0.605,128.001,176240,4,1
1Ye2lpUppaahUYUyFiI9vW,Imarhan,Imarhan,0.706,0.941,2,-6.093,1,0.107,0.925,0.107,0.889,116.004,244347,4,1
1fd4zR1mI316y8y8Yq5txJ,Tahabort,Imarhan,0.74,0.702,5,-6.992,0,0.25,0.44,0.146,0.629,121.36,210880,4,1
6vVeogbozV20zRhRLbWj9j,Love In a Trashcan,The Raveonettes,0.555,0.952,4,-2.311,0,0.0196,0.026,0.333,0.85,136.116,171587,4,1
3Z25k4ZF6QENy2d9YatsM5,I Want You (She's So Heavy) - Remastered 2009,The Beatles,0.37,0.515,2,-9.487,0,0.0233,0.205,0.0966,0.42,115.732,467320,4,1
06SVO4bR0gdOh90fnmtiGu,I Dont Belong,Frankie Chavez,0.476,0.398,0,-10.355,0,0.786,0.0517,0.127,0.578,103.853,245343,4,1
6aKEtd7dEepK0II3qqarDb,Finesse (Hey Baby),Flamingosis,0.519,0.76,2,-10.088,1,0.000547,0.0117,0.141,0.626,175.991,162614,4,1
4KfMAEAOklG7rwqWNTMTUv,Mars For The Rich,King Gizzard & The Lizard Wizard,0.377,0.885,11,-5.921,0,0.0278,0.781,0.132,0.345,101.394,251720,1,1
5n0CTysih20NYdT2S0Wpe8,Trouble,Cage The Elephant,0.47,0.623,0,-5.655,1,0.392,0.000453,0.0992,0.298,77.861,225973,4,1
6EThJr4Dq1Y93JspecGU2F,Cigarette Daydreams,Cage The Elephant,0.638,0.668,2,-3.442,1,0.0822,0.0,0.0815,0.299,113.945,208766,4,1
3yePZLjcJ4XNbh0vlKTZBo,Layla,Derek & The Dominos,0.408,0.801,5,-6.648,1,0.5,0.363,0.288,0.262,113.98,428267,4,1
0wJoRiX5K5BxlqZTolB2LD,Purple Haze,Jimi Hendrix,0.533,0.905,2,-5.27,1,0.00876,0.578,0.0698,0.486,108.9,170813,4,1
2O99aywAVBhaPrsiJ6zbSS,'Cause I'm A Man,Tame Impala,0.547,0.695,9,-4.969,1,0.108,0.00301,0.14,0.641,144.684,241987,4,1
4pGe711Sg4M7jcvPK94hDn,Summer Days,Bajka,0.836,0.401,9,-10.949,0,0.487,0.00127,0.237,0.477,140.016,276453,4,1
1j717HdHFPFwbBEAk2kwJQ,Broken Boy (feat. Iggy Pop),Iggy Pop,0.492,0.939,6,-3.501,0,0.00247,0.0021,0.131,0.484,166.03,163208,4,1
1Fr79bLqxXAe5ix3Y6WcQ9,Good Things,Zanibar Aliens,0.474,0.676,0,-6.379,1,0.569,0.00304,0.0998,0.667,122.103,266000,4,1
7jRQhHVvq9tnrp3HH9Sw23,Go Rilla,FIL BO RIVA,0.489,0.748,7,-5.872,1,0.278,3.02e-06,0.296,0.502,147.687,238000,4,1
2Xn1dMC4rLyfk3LfiO5I2D,Olympia,Flamingods,0.288,0.551,0,-10.444,1,0.000361,0.0219,0.12,0.465,80.429,213307,4,1
0uI7yAKUf52Cn7y3sYyjiX,3 Nights,Dominic Fike,0.815,0.518,7,-6.594,0,0.223,0.0,0.104,0.877,151.891,177667,4,1
35gHCPuZ0mOoSFeobaDNon,All I Need Is You,Zanibar Aliens,0.648,0.721,9,-7.86,1,0.0905,0.00011,0.147,0.781,82.466,233091,4,1
2Tmod9TJZBPtpIHcceR7iN,Fever,Zanibar Aliens,0.485,0.573,4,-9.83,0,0.475,0.0636,0.0685,0.718,124.869,288299,4,1
3nfepxQu9hsmEn2mwm3utK,Telescope - Unpeeled,Cage The Elephant,0.458,0.553,0,-6.81,1,0.67,0.0,0.511,0.423,96.257,231373,4,1
0RbcDELsGTciLeMGsSdJAc,Broken Boy,Cage The Elephant,0.52,0.931,4,-3.051,1,0.0018,0.000281,0.115,0.557,166.027,163200,4,1
5dJJnW69ejYOfuntLuLJft,In One Ear,Cage The Elephant,0.323,0.949,1,-4.429,0,0.000224,1.34e-06,0.365,0.385,166.375,241320,4,1
5rX06VWWvkNR8xIEy96OAP,Look Out,Os Mutantes,0.413,0.984,0,-4.464,1,0.000593,0.00658,0.699,0.695,141.249,226821,4,1
0kuSx4Cm1q6N6pOmCI9CRY,First,Cold War Kids,0.464,0.714,2,-3.969,1,0.0225,1.62e-06,0.447,0.58,77.996,200947,4,1
2WTxIQ0ufU7AxT43ZKpllY,Masterpiece,Big Thief,0.419,0.704,4,-7.819,1,0.00107,3.04e-05,0.161,0.401,72.044,230586,4,1
7IzJ7EGpIpq2vW3ylVTtMh,Not,Big Thief,0.422,0.788,11,-6.57,1,0.101,0.00282,0.16,0.544,140.423,367093,4,1
4lJCw7GFijl5Kn2iizagwU,Bad Habits,Miles Kane,0.52,0.642,9,-7.546,1,0.000517,0.0017,0.0794,0.449,88.967,180968,4,1
5JWPUEov2wlX7c0jhYZpeB,Lost In Yesterday,Tame Impala,0.569,0.84,1,-4.123,1,0.0295,0.000118,0.0995,0.749,183.059,249587,3,1
25SJaCCPiosugnlY53VhRG,Freaking Out the Neighborhood,Mac DeMarco,0.565,0.832,8,-5.751,0,0.0639,0.0291,0.386,0.847,143.302,173889,4,1
66tkDkPsznE5zIHNt4QkXB,Tieduprightnow,Parcels,0.863,0.533,5,-7.986,0,0.291,0.00126,0.0794,0.738,102.025,249957,4,1
5ruzrDWcT0vuJIOMW7gMnW,The Adults Are Talking,The Strokes,0.593,0.749,5,-5.671,1,0.0116,0.108,0.314,0.65,164.961,309053,4,1
2t0wwvR15fc3K1ey8OiOaN,Selfless,The Strokes,0.537,0.68,4,-4.297,1,0.191,0.00175,0.0889,0.0889,121.989,222093,4,1
5uIRujGRZv5t4fGKkUTv4n,Feeling Lonely,boy pablo,0.635,0.537,6,-10.45,0,0.014,3.72e-05,0.103,0.885,117.942,197947,4,1
6lbLn5iL2NBJnbib7bTXMn,Dræm Girl,No Vacation,0.192,0.952,2,-5.888,1,0.00164,0.716,0.307,0.262,172.752,234607,4,1
3cKMtOvz1k5Nh7bulSC15g,Sonora,Spendtime Palace,0.328,0.672,5,-8.417,1,0.00425,0.535,0.117,0.291,130.447,318000,4,1
6M2pZsTMK0zKiInwpOoQZr,Heart in Threes,Spendtime Palace,0.454,0.826,7,-6.998,1,0.051,0.011,0.697,0.84,139.891,161250,4,1
23ATHy6fuWDtNILmFOfAQl,Angela,Spendtime Palace,0.408,0.763,6,-4.66,0,0.446,0.00464,0.127,0.839,122.109,194061,4,1
0Bl1Gt8R9kjz7JO7SYAuhe,Shalala,Moses Gunn Collective,0.452,0.729,7,-5.6,1,0.0192,0.0583,0.115,0.46,84.005,228015,4,1
5AHeUHhrhU8qoJT7uJL9zq,Love Forever,Babe Rainbow,0.39,0.883,0,-6.367,1,0.0125,0.222,0.31,0.781,146.387,151208,4,1
3IKFx0cgHXVduOLANq3wtz,Joe Frazier,Orions Belte,0.432,0.63,7,-9.511,0,0.0663,0.687,0.223,0.569,133.77,338613,4,1
3DQn1HVdm9tpJJgiEBuzQZ,Quitting the Circus,John Andrews & The Yawns,0.414,0.499,2,-8.9,1,0.177,0.093,0.404,0.378,110.746,230937,4,1
397B7DNRh8RwGGnSH02hfZ,The Singer,Ty Segall,0.451,0.434,9,-8.531,0,0.00137,0.0682,0.19,0.112,80.904,254653,4,1
6RjKuEI6bhncEvNqaOcqJM,Branca,Pega Monstro,0.303,0.855,0,-4.68,1,0.204,0.885,0.21,0.189,122.875,114427,3,1
1C5utO1I8FoSIn6g1R5DAZ,If You’re Too Shy (Let Me Know),The 1975,0.64,0.628,2,-6.091,1,0.0157,0.0382,0.0916,0.235,125.648,319371,4,1
6M2ZYgZ2cdu5oCHGI8wamV,Où va le monde,La Femme,0.455,0.836,9,-6.536,0,0.497,0.000522,0.296,0.555,151.978,337867,4,1
5sMJP9TRb930RzMVaAUq2v,Antitaxi,La Femme,0.424,0.783,2,-5.833,1,0.182,0.789,0.143,0.314,175.062,248933,4,1
0rexlITgOonNpN9XjcgyRR,Wondrous Place,Miles Kane,0.566,0.294,4,-10.89,0,0.391,2.61e-05,0.103,0.372,113.542,168253,4,1
6dhaX8fxmnXNZuOxmxyrvD,L.S.D,Skegss,0.63,0.874,1,-4.183,0,0.546,0.661,0.281,0.747,135.973,217538,4,1
4BNiO9JthDUkbNsKxLH9lg,En Lea,Muddy Monk,0.74,0.393,0,-5.421,0,0.751,0.791,0.0853,0.778,187.204,231760,4,1
6QZM48DwiT1JDoCJbdmvAk,We Should Be Holding Hands,Blonde Redhead,0.694,0.627,2,-8.93,1,0.18,0.381,0.0692,0.575,156.001,284063,4,1
75UJkr8XdoMm4iZMS6LkZb,Sem Sol,Russo Passapusso,0.395,0.328,9,-12.778,0,0.753,0.000217,0.918,0.181,145.269,220080,3,1
0tpaTQ94O5G2lEhv9CuEFb,Portrait of a Time,Peter Cat Recording Co.,0.304,0.586,5,-9.242,1,0.591,9.26e-05,0.34,0.264,97.83,352320,4,1
4vt4JoGfQ1QaDeHXKxTpUI,Do You Really,Oscar Jerome,0.652,0.909,10,-5.506,0,0.296,0.00205,0.269,0.868,173.824,210000,4,1
3jqZXAtLSdnHDfPlJROSpK,Cuffed,Nick Hakim,0.391,0.578,9,-7.619,0,0.0377,0.00676,0.0904,0.442,85.507,351387,4,1
3yiXy2ydZP9ZpsYxvUI6sO,Só Nós Dois,Tim Bernardes,0.579,0.0744,11,-13.742,0,0.87,3.29e-06,0.123,0.107,76.47,228009,4,1
5TImISmK9CQtBrt0rLbq0R,Help Yourself,Amy Winehouse,0.782,0.481,6,-6.684,0,0.0386,0.000702,0.0364,0.728,88.011,301000,4,1
01JLpmg9UguUoJS7AmlzqA,Azul Moderno,Luiza Lian,0.372,0.341,7,-9.865,0,0.589,1.87e-06,0.182,0.0849,109.228,234927,4,1
2JEMPv2cx8aaijwDzM4Exr,San Lorenzo,Boogarins,0.616,0.559,7,-9.945,1,0.602,0.861,0.431,0.404,98.61,213613,4,1
3LiICzp7S0DRAzPRs3UnGI,Italy,Good Posture,0.525,0.406,1,-5.03,1,0.102,0.32,0.118,0.447,89.918,330000,4,1
6pJJZ69p6MaGn5LVdSpOb1,I Better Love You - Acoustic,Will Heard,0.575,0.328,11,-6.721,0,0.854,0.0,0.109,0.497,113.894,225453,4,1
2BGC8XJPFRm3f7ZX2FRPNy,Eviction Notice,Kean Kavanagh,0.577,0.408,2,-8.554,1,0.839,2.97e-05,0.264,0.393,80.087,294297,4,1
6vPBfCMBFRNtR0G4jNJbHD,Jeanie J,Her,0.762,0.515,10,-7.332,0,0.766,0.019,0.127,0.648,105.979,272250,4,1
2Ie97IBGl60vzZLW9sGdEX,1982 - English Version,Frànçois & The Atlas Mountains,0.564,0.376,6,-15.717,0,0.261,0.597,0.114,0.229,81.997,203930,4,1
3MjBzofE5fAMCrmVFDlge5,Grains de Beauté,Céu,0.743,0.207,10,-10.602,0,0.685,0.00886,0.108,0.183,139.956,216906,4,1
5xYK0S57hp6bEdJlMo7ozl,No Depression,Bahamas,0.842,0.369,7,-7.813,0,0.511,0.00354,0.265,0.583,77.285,186947,4,1
5Dbbs89p6pieeFQh4YkgNL,Catendé - Live,Toquinho,0.449,0.327,2,-14.371,1,0.454,9.6e-06,0.0767,0.239,138.298,302320,4,1
5E6AoOwwAIbVqx9J6i7ccj,Valley in the Ocean,Bruno Pernadas,0.457,0.272,11,-12.022,1,0.825,0.573,0.13,0.413,200.364,405352,3,1
0HkO4DFtw7bnhF9uYUBfuJ,Peupleraie,Clément Froissart,0.579,0.942,11,-6.945,0,0.0206,0.746,0.186,0.197,120.014,289480,4,1
0zGQ0FAGQC6O8GFJzJwvof,Il neige,Voyou,0.564,0.145,9,-15.151,0,0.981,0.000493,0.0923,0.229,77.687,264880,4,1
37WBfdm7B3blOtJMxDyc5g,The Bus to Nowhere.,Marcoca,0.371,0.622,1,-11.456,0,0.368,0.234,0.0938,0.344,165.447,289510,4,1
2EjSObddqmZPzlcoket9WV,J'attends,Pomme,0.755,0.536,5,-8.677,1,0.651,0.000358,0.0999,0.7,120.062,280827,4,1
1UsAjRCSavihMYsspqJz4e,Sujeito De Sorte,Belchior,0.455,0.407,4,-19.041,1,0.291,0.000235,0.067,0.442,167.385,196560,1,1
4SzmBRbDVmi0z4Lnc6H1Za,This Old House Is All I Have,Against All Logic,0.69,0.804,10,-6.288,0,0.312,0.775,0.171,0.482,86.974,218960,4,1
4u5ujq94mHFg8e7sGrQqtU,Nana,Rainer Scheurenbrand,0.284,0.382,2,-14.421,1,0.883,0.623,0.0967,0.409,95.005,441427,1,1
5RNALwTBXcWvRek9SFDsWM,Grace,RIMON,0.745,0.521,5,-9.244,0,0.211,0.0,0.105,0.668,98.036,205714,4,1
4F17fOFNxTHhNk6fXq46w6,Everybody Loves The Sunshine,José James,0.822,0.319,5,-11.237,0,0.037,0.269,0.093,0.435,82.995,565503,4,1
0QMuRyjwDgxifkiuM3Zczt,Danse,Lost,0.551,0.495,0,-10.319,1,0.836,2.24e-05,0.0833,0.373,129.884,291253,4,1
260V7huyJrXnyYe0dFv2Fa,Canopée,Polo & Pan,0.704,0.692,5,-6.558,0,0.0942,0.0109,0.0922,0.369,96.005,276293,4,1
3nxcFabbfDQ2phuqrsKjLA,Who Do You Love,The Black Skirts,0.404,0.469,7,-6.969,1,0.769,0.368,0.206,0.241,77.837,271000,4,1
324cdcKlZw14P0cQcZ1dNw,Discover Each Other,Zac Apollo,0.651,0.155,1,-16.721,0,0.729,0.386,0.117,0.154,109.978,407854,3,1
4P5hjswnFsMLR3f7A743gC,Fåglarna,Markus Krunegård,0.68,0.366,2,-9.57,0,0.462,6.25e-06,0.0993,0.294,95.997,180577,4,1
10cIQYmveWrYgm7v42GsS9,Tom Tom,Time for T,0.552,0.662,5,-8.198,0,0.141,0.000204,0.0987,0.396,101.016,256520,4,1
6AQt3mWx24Dfrb0Gp4tERJ,I Give Up and It's Ok,Marinho,0.386,0.668,11,-8.673,0,0.003,0.00206,0.131,0.445,144.645,205405,4,1
2FYQ7EomhxxumqHf04OufP,Gratitude,Big Red Machine,0.66,0.607,8,-7.608,1,0.838,0.128,0.0508,0.435,121.026,356507,4,1
6wLtQqYpizaEYrWV1WBxP5,Montezuma,Fleet Foxes,0.243,0.318,0,-9.108,1,0.841,0.0211,0.101,0.0936,98.869,217120,4,1
3NdM0cI2LnzehdHFWxB8Mi,North,Muzzzoh,0.621,0.638,1,-8.696,0,0.153,0.000147,0.48,0.413,99.999,184800,4,1
4x8OadYSsJdNuKVQBqmMDN,San Francisco,Stu Larsen,0.519,0.417,2,-10.539,1,0.414,0.000851,0.104,0.268,83.866,246733,4,1
630Ug0XtmhhFvAKo0PNuEI,Remember Me,UMI,0.84,0.344,5,-8.613,0,0.456,3.36e-05,0.35,0.526,111.994,199227,4,1
1fU38kdhVLyU6vVhvoCP9f,Baby's Arms,The Sadies,0.492,0.526,11,-6.279,0,0.878,0.00435,0.275,0.348,82.12,284640,4,1
6ohzjop0VYBRZ12ichlwg5,Honey,Raveena,0.805,0.27,1,-14.967,1,0.432,0.00359,0.0785,0.369,129.0,272331,4,1
54NPbWDqKcSGnP1FEkk7iC,Cruel Intentions (Remix) [feat. Snoh Aalegra],Snoh Aalegra,0.598,0.284,11,-11.981,0,0.39,0.0049,0.154,0.285,123.15,280944,3,1
7xY8OieyuKP04FEJt5Ql0Y,Stay Warm,George Taylor,0.752,0.16,0,-10.613,1,0.737,0.0,0.115,0.249,134.939,272274,4,1
7HGxtJgtyp6nCdHOIFYco0,Out On Gin,MY BABY,0.695,0.447,7,-10.99,1,0.59,0.00192,0.116,0.423,95.983,293000,4,1
5mLDJ4iIV36DwTz5uN4lPZ,Barely Friends,DRAMA,0.652,0.447,8,-10.28,0,0.837,0.0506,0.105,0.0676,82.016,240000,4,1
782Pp2KyE4En3FeoY2UnLQ,Kamakura,The Maccabees,0.353,0.701,6,-7.508,0,0.254,0.0453,0.339,0.18,85.536,239613,4,1
4ZFNuJ9eD41EuqITQBYPWG,When I Paint My Masterpiece - Remastered 2000,The Band,0.495,0.714,10,-8.27,1,0.0367,0.0,0.463,0.532,132.434,261267,4,1
3ZkEdNJibnBZc5A9fdzMmW,Janet,M. T. Hadley,0.801,0.531,7,-8.308,0,0.353,0.000764,0.101,0.271,144.155,263600,4,1
4W4Cyhcce5NfXyaDxdXphN,21 Questions - triple j Like A Version,Winston Surfshirt,0.741,0.447,6,-9.566,0,0.628,2.56e-05,0.133,0.627,91.009,255787,4,1
6EzPSB7qmHou5LrCZmXOzx,Blue Window,Crayon,0.662,0.429,4,-10.047,0,0.668,0.502,0.221,0.158,87.073,215172,4,1
5L9IQR57lBSkRDtsS4rtWe,"Hold On, We’re Going Home (Live)",Sons Of The East,0.493,0.487,9,-9.961,1,0.504,0.0,0.11,0.333,102.827,228638,4,1
0yPR86ansMgv0tFKzFvHZo,green tea ice cream,Matt DiMona,0.59,0.428,11,-10.359,1,0.523,0.319,0.135,0.141,139.888,125133,4,1
7FEXNZ6yjdT26sKUKlQuYL,Såna som du,Steget,0.433,0.572,10,-7.858,1,0.811,0.00127,0.152,0.185,131.07,269707,4,1
3bdahDnXPoHhxwYMJIPJZu,Smooth Sailin',Mike Clark & the Sugar Sounds,0.751,0.133,0,-12.858,1,0.699,0.0,0.11,0.355,70.48,171160,4,1
20t51UBl4570JFHcukI6lv,Mother Earth,Arvid Nero,0.605,0.466,6,-8.594,0,0.276,0.171,0.126,0.407,87.368,160960,4,1
0KQBc6ROBWLHHW4nw0ePrN,Det Osynliga,Slowgold,0.619,0.403,11,-10.215,0,0.677,0.0153,0.107,0.597,100.146,135947,4,1
